Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Trades,Taker Base Volume,Taker Quote Volume,Ignore
2021-03-26,51325.21,55123.00,51260.00,55030.00,271957.842,2021-03-26 23:59:59.999,14483003307.72439,2948225,136780.445,7286122829.28683,0
2021-03-27,55030.00,56658.76,54001.00,55828.00,234435.346,2021-03-27 23:59:59.999,12939134315.65276,2589316,117057.480,6461486294.95898,0
2021-03-28,55828.00,56588.31,54694.91,55805.08,200603.768,2021-03-28 23:59:59.999,11188756872.79973,2260517,97635.468,5446627096.10740,0
2021-03-29,55804.16,58490.11,54931.15,57677.64,277215.268,2021-03-29 23:59:59.999,15858571872.53349,3043409,138125.585,7902278216.89052,0
2021-03-30,57676.14,59560.00,57110.00,58794.16,232824.065,2021-03-30 23:59:59.999,13629362092.38509,2568718,115846.127,6782192557.11194,0
2021-03-31,58794.17,59920.00,56812.00,58807.24,337038.349,2021-03-31 23:59:59.999,19776038991.85102,3429371,165663.891,9722384780.61966,0
2021-04-01,58810.99,59592.22,58002.00,58794.01,196332.114,2021-04-01 23:59:59.999,11561694922.60452,2133428,94680.735,5576910250.62599,0
2021-04-02,58797.56,60397.85,58490.03,59031.36,189391.958,2021-04-02 23:59:59.999,11251166314.77901,2130064,92589.845,5501759219.26745,0
2021-04-03,59028.99,59925.00,56900.00,57134.65,198636.171,2021-04-03 23:59:59.999,11672141257.52950,2247303,93687.055,5507316845.02153,0
2021-04-04,57134.65,58553.00,56517.23,58234.61,152454.122,2021-04-04 23:59:59.999,8785593781.44870,1778714,74594.627,4298930356.92053,0
2021-04-05,58234.61,59385.00,56808.94,59243.39,174338.646,2021-04-05 23:59:59.999,10144751892.15272,2011408,86261.207,5020733701.78477,0
2021-04-06,59243.40,59626.18,57500.00,58059.99,165562.029,2021-04-06 23:59:59.999,9681501016.80336,1949118,78636.425,4599489382.51682,0
2021-04-07,58060.00,58720.00,55536.07,56018.18,265271.707,2021-04-07 23:59:59.999,15106714000.51917,2888669,127561.230,7266072196.91067,0
2021-04-08,56018.17,58200.00,55759.13,58122.26,161389.858,2021-04-08 23:59:59.999,9238696877.00206,1886407,79929.236,4575915375.84600,0
2021-04-09,58122.93,58950.00,57700.00,58176.03,141690.144,2021-04-09 23:59:59.999,8260112160.68546,1631493,68304.747,3982540627.14329,0
2021-04-10,58176.04,61800.00,57943.95,59832.43,240907.592,2021-04-10 23:59:59.999,14476191585.21529,2568013,119096.213,7157469285.62444,0
2021-04-11,59832.43,60816.88,59304.02,60090.20,148499.824,2021-04-11 23:59:59.999,8896497492.08689,1746745,72619.760,4351151151.09791,0
2021-04-12,60093.26,61449.91,59500.00,59911.18,196147.561,2021-04-12 23:59:59.999,11824507197.55324,2141177,95108.161,5734975155.22372,0
2021-04-13,59911.19,63850.00,59873.01,63649.71,279389.492,2021-04-13 23:59:59.999,17408986053.32569,2892252,140923.132,8780939219.37818,0
2021-04-14,63645.05,64986.11,61404.00,63019.10,323454.880,2021-04-14 23:59:59.999,20512671253.01205,3346550,156510.701,9929585946.74859,0
2021-04-15,63018.34,63905.83,62157.89,63232.55,178604.198,2021-04-15 23:59:59.999,11249310339.67892,2024715,87075.284,5485022345.59523,0
2021-04-16,63232.56,63600.00,60100.00,61424.67,255765.893,2021-04-16 23:59:59.999,15740427372.09463,2804338,121036.230,7449257284.08417,0
2021-04-17,61424.67,62610.00,59620.00,60090.14,194112.299,2021-04-17 23:59:59.999,11862499746.34749,2207548,93148.597,5693534487.52435,0
2021-04-18,60090.14,60450.00,50050.00,56140.05,522006.276,2021-04-18 23:59:59.999,29025717493.56943,6123918,252168.822,14018811988.55912,0
2021-04-19,56140.05,57532.70,54200.00,55634.39,285041.716,2021-04-19 23:59:59.999,15980367367.83548,3236025,143616.601,8051128791.40327,0
2021-04-20,55634.38,57060.00,53330.82,56410.56,324494.085,2021-04-20 23:59:59.999,17936263515.61460,3582497,162242.595,8971427492.43393,0
2021-04-21,56411.25,56756.78,53610.00,53800.00,252601.972,2021-04-21 23:59:59.999,13965417339.88797,2845696,123964.306,6854806169.00296,0
2021-04-22,53794.72,55470.51,50534.34,51714.61,453489.185,2021-04-22 23:59:59.999,24205456559.06127,4873286,221218.308,11813566887.35889,0
2021-04-23,51714.62,52152.00,47546.16,51122.62,554666.026,2021-04-23 23:59:59.999,27531602634.09058,6054609,274558.141,13629077944.53636,0
2021-04-24,51122.63,51183.51,48690.00,50092.40,299663.131,2021-04-24 23:59:59.999,14965045326.88724,3282516,149703.941,7477472717.86995,0
2021-04-25,50094.27,50577.90,46930.43,49063.94,310306.501,2021-04-25 23:59:59.999,15286993330.16040,3435937,153656.562,7571006217.21005,0
2021-04-26,49063.94,54364.89,48763.00,53984.33,390494.148,2021-04-26 23:59:59.999,20594394185.15647,4041188,197841.645,10431552962.91697,0
2021-04-27,53984.34,55500.00,53225.14,55006.25,225440.361,2021-04-27 23:59:59.999,12306057432.26168,2477387,112884.676,6162834063.94718,0
2021-04-28,55006.25,56574.13,53852.00,54861.77,263170.559,2021-04-28 23:59:59.999,14420430887.67137,2888503,131082.500,7183518215.47213,0
2021-04-29,54861.76,55222.02,52350.00,53558.80,257045.190,2021-04-29 23:59:59.999,13822718178.83627,2688481,127031.172,6833291872.42656,0
2021-04-30,53558.57,57935.00,53043.62,57684.16,294683.751,2021-04-30 23:59:59.999,16384605220.97516,3019948,149518.525,8315079818.67337,0
2021-05-01,57688.29,58488.17,57051.23,57836.34,207854.398,2021-05-01 23:59:59.999,12008585817.99517,2169172,101536.816,5866748058.07978,0
2021-05-02,57836.35,57959.97,56100.00,56630.33,203712.515,2021-05-02 23:59:59.999,11572672993.01727,2158896,99756.992,5667719491.57470,0
2021-05-03,56630.34,59056.59,56500.65,57214.83,271733.972,2021-05-03 23:59:59.999,15734811253.15819,2777144,132370.598,7666370909.60230,0
2021-05-04,57214.84,57253.76,53094.59,53263.32,388988.754,2021-05-04 23:59:59.999,21460954657.12040,4022066,186838.898,10309863586.10520,0
2021-05-05,53263.32,57940.00,52880.38,57497.77,317811.705,2021-05-05 23:59:59.999,17803582010.46668,3168133,157928.022,8849371121.13764,0
2021-05-06,57497.76,58450.00,55297.91,56435.35,275471.204,2021-05-06 23:59:59.999,15686629190.12539,2863753,132665.788,7557562897.49729,0
2021-05-07,56435.35,58800.00,55300.00,57350.88,256159.504,2021-05-07 23:59:59.999,14595837163.97394,2804212,126475.962,7207953072.36045,0
2021-05-08,57350.89,59590.96,56961.25,58924.98,264906.729,2021-05-08 23:59:59.999,15519326694.29709,2983532,131000.734,7675508227.49895,0
2021-05-09,58926.36,59335.19,56316.00,58292.53,245954.014,2021-05-09 23:59:59.999,14240035980.97883,2634641,119645.903,6927804257.57439,0
2021-05-10,58292.53,59654.00,53250.00,55869.67,396237.133,2021-05-10 23:59:59.999,22695249844.91265,4094344,189136.115,10844077454.67398,0
2021-05-11,55869.41,56908.66,54541.33,56710.43,267226.104,2021-05-11 23:59:59.999,14894271373.24978,2884389,132260.278,7373159319.90101,0
2021-05-12,56712.70,58049.99,48503.74,49595.76,472329.152,2021-05-12 23:59:59.999,25827757899.75109,4959229,226300.237,12397437399.69988,0
2021-05-13,49596.75,51358.00,45596.32,49707.90,652476.689,2021-05-13 23:59:59.999,32261339754.84351,7526904,322110.313,15935570082.47099,0
2021-05-14,49706.27,51533.00,48870.41,49873.27,319069.002,2021-05-14 23:59:59.999,16003223041.87315,3217006,157823.335,7916975492.34399,0
2021-05-15,49873.26,50709.43,46584.32,46793.41,442023.496,2021-05-15 23:59:59.999,21481317002.84265,4479965,217900.451,10593652751.25961,0
2021-05-16,46794.62,49829.39,43866.00,46429.28,604537.630,2021-05-16 23:59:59.999,28364127431.87493,6085883,299652.078,14063688008.36275,0
2021-05-17,46429.28,46655.00,42151.00,43566.18,809129.365,2021-05-17 23:59:59.999,35658317191.93991,8158638,401014.247,17674388203.07161,0
2021-05-18,43565.11,45846.61,42268.00,42882.53,590358.592,2021-05-18 23:59:59.999,25938880316.66994,5914414,292955.199,12878099303.52242,0
2021-05-19,42882.54,43615.93,28688.00,36689.14,1373851.849,2021-05-19 23:59:59.999,52959873009.79825,14748747,669982.224,25845935628.43135,0
2021-05-20,36689.14,42460.00,34882.00,40500.30,775185.113,2021-05-20 23:59:59.999,30672617975.08359,9532573,394043.218,15593739946.04254,0
2021-05-21,40500.00,42270.42,33400.00,37211.02,930671.747,2021-05-21 23:59:59.999,35509680104.40348,10769140,469515.149,17925522942.55180,0
2021-05-22,37210.01,38851.34,35201.11,37432.58,588166.784,2021-05-22 23:59:59.999,21993863634.95327,6992444,297486.129,11127660763.09632,0
2021-05-23,37436.00,38261.71,31096.70,34651.60,996815.017,2021-05-23 23:59:59.999,34118866979.40657,11641510,506715.498,17345904702.89521,0
2021-05-24,34656.53,39917.09,34366.00,38779.66,707903.071,2021-05-24 23:59:59.999,26315302276.99865,7477510,360446.724,13400814836.74986,0
2021-05-25,38783.58,39790.05,36439.32,38326.84,598836.411,2021-05-25 23:59:59.999,22712004628.95159,6334066,298979.695,11341036451.33269,0
2021-05-26,38326.84,40900.00,37804.76,39224.20,577032.810,2021-05-26 23:59:59.999,22649858073.55562,5587876,282381.294,11086961304.74953,0
2021-05-27,39224.21,40438.82,37133.22,38527.38,543338.566,2021-05-27 23:59:59.999,21083767719.11829,5251225,271687.677,10546081512.48640,0
2021-05-28,38527.38,38888.35,34689.57,35670.99,832363.425,2021-05-28 23:59:59.999,30299787311.85723,7510187,412404.682,15015237037.52811,0
2021-05-29,35670.99,37375.00,33650.00,34611.94,733902.825,2021-05-29 23:59:59.999,25787790806.91650,7000689,367446.003,12913333052.21280,0
2021-05-30,34611.95,36501.00,33356.00,35651.81,511834.746,2021-05-30 23:59:59.999,18116421636.30937,4973296,257610.913,9120678575.43941,0
2021-05-31,35651.80,37500.00,34150.00,37243.38,635082.121,2021-05-31 23:59:59.999,22929964892.05690,5580461,321542.813,11612743466.13245,0
2021-06-01,37244.36,37893.76,35500.00,36693.41,590822.540,2021-06-01 23:59:59.999,21609364827.08958,5297320,291774.994,10673866023.68145,0
2021-06-02,36694.37,38232.99,35905.00,37569.99,441719.806,2021-06-02 23:59:59.999,16479965808.26946,4080217,223993.314,8358143926.28754,0
2021-06-03,37570.00,39470.00,37150.15,39247.40,507429.005,2021-06-03 23:59:59.999,19590443294.67527,4505482,254932.483,9843247414.77212,0
2021-06-04,39247.40,39297.35,35552.51,36828.03,700625.866,2021-06-04 23:59:59.999,25922946606.60956,6025185,345357.923,12774740375.75271,0
2021-06-05,36828.03,37900.49,34800.00,35498.62,631028.448,2021-06-05 23:59:59.999,22946553087.06278,5611429,314764.238,11449282806.42592,0
2021-06-06,35497.93,36521.16,35201.86,35801.71,443601.064,2021-06-06 23:59:59.999,15937978040.90477,3944742,223278.007,8024370238.93679,0
2021-06-07,35801.71,36820.00,33200.00,33550.96,636735.873,2021-06-07 23:59:59.999,22666564580.47221,5458401,310818.010,11073658295.09303,0
2021-06-08,33550.97,34061.57,30969.00,33372.58,976693.026,2021-06-08 23:59:59.999,31912200461.05386,8000201,498099.819,16278416362.28090,0
2021-06-09,33372.58,37511.31,32390.00,37368.45,1031014.087,2021-06-09 23:59:59.999,36050659489.10996,8470399,537306.363,18796151375.77446,0
2021-06-10,37369.99,38489.00,35750.00,36669.66,803185.699,2021-06-10 23:59:59.999,29775084407.93657,6960056,404579.353,15001513325.93235,0
2021-06-11,36669.65,37679.54,35900.00,37300.42,586122.898,2021-06-11 23:59:59.999,21668792470.73891,5557717,295845.744,10939750582.11919,0
2021-06-12,37300.41,37432.95,34585.90,35537.05,623532.476,2021-06-12 23:59:59.999,22229082760.92563,5782385,309751.368,11043722494.43351,0
2021-06-13,35535.95,39374.18,34739.06,38993.65,647035.314,2021-06-13 23:59:59.999,23729185499.53586,6085040,337261.471,12374577556.53247,0
2021-06-14,38993.66,41000.00,38720.00,40489.10,704979.881,2021-06-14 23:59:59.999,28043323953.58158,6811137,355119.315,14128754783.28046,0
2021-06-15,40489.10,41413.00,39500.00,40132.86,632066.994,2021-06-15 23:59:59.999,25426404028.57427,5854306,314409.675,12650483167.50543,0
2021-06-16,40132.86,40495.00,38105.00,38344.97,673235.496,2021-06-16 23:59:59.999,26431149487.44754,6317711,331713.202,13025303413.01145,0
2021-06-17,38344.97,39565.00,37334.76,38060.71,603849.861,2021-06-17 23:59:59.999,23274089670.02650,5362882,295854.255,11406245614.85416,0
2021-06-18,38060.71,38198.00,35100.00,35811.41,790379.249,2021-06-18 23:59:59.999,29108720481.11914,6722621,384890.019,14175092156.81465,0
2021-06-19,35811.41,36471.80,34704.08,35483.00,642185.382,2021-06-19 23:59:59.999,22933053073.80613,5504522,325285.229,11619914713.00306,0
2021-06-20,35483.01,36155.00,33312.00,35588.64,829896.441,2021-06-20 23:59:59.999,28839255734.67477,6811270,414731.625,14413500146.30341,0
2021-06-21,35588.63,35746.28,31250.51,31606.00,1397330.662,2021-06-21 23:59:59.999,45999742162.57469,11529993,695656.128,22900777630.75992,0
2021-06-22,31606.00,33274.00,28780.01,32496.00,1531824.850,2021-06-22 23:59:59.999,48118035155.63216,12592839,777675.178,24441934051.07848,0
2021-06-23,32496.00,34867.77,31711.50,33649.00,960700.369,2021-06-23 23:59:59.999,32385728391.32214,8005763,485348.455,16366636856.60897,0
2021-06-24,33650.00,35406.74,32300.00,34644.64,774899.165,2021-06-24 23:59:59.999,26142284529.30551,6393985,394437.794,13312586655.91992,0
2021-06-25,34644.65,35500.00,31250.00,31568.07,1093051.375,2021-06-25 23:59:59.999,36220815800.34415,8575198,541149.203,17936513486.82303,0
2021-06-26,31569.18,32720.52,30120.00,32255.56,1091384.749,2021-06-26 23:59:59.999,34169368151.21496,8830795,557734.296,17466170545.43790,0
2021-06-27,32250.15,34762.00,31960.00,34687.71,897147.453,2021-06-27 23:59:59.999,29675701648.44259,7266511,454619.868,15045295595.19429,0
2021-06-28,34687.71,35279.38,33855.00,34487.22,706158.545,2021-06-28 23:59:59.999,24347802821.64672,6016466,355069.274,12246040828.13715,0
2021-06-29,34486.58,36623.00,34206.00,35911.26,806140.329,2021-06-29 23:59:59.999,28651151982.42255,6564763,409013.437,14537250410.02210,0
2021-06-30,35910.64,36089.96,34042.74,35031.39,719742.983,2021-06-30 23:59:59.999,25089717253.91246,5747819,356802.679,12438366589.28018,0
2021-07-01,35031.39,35044.98,32672.04,33489.96,758966.493,2021-07-01 23:59:59.999,25510026886.15879,5725261,375106.718,12606410327.93259,0
2021-07-02,33489.96,33960.00,32684.00,33760.94,664923.202,2021-07-02 23:59:59.999,22117194903.82862,5408686,340677.815,11334703899.01985,0
2021-07-03,33760.94,34948.16,33296.98,34652.94,510614.258,2021-07-03 23:59:59.999,17523073397.64332,3994573,260819.897,8950980444.32045,0
2021-07-04,34653.32,35955.55,34340.75,35280.16,451001.556,2021-07-04 23:59:59.999,15913944818.06252,3486378,226888.582,8006374310.35749,0
2021-07-05,35280.17,35281.55,33032.00,33672.72,736706.409,2021-07-05 23:59:59.999,25080538853.98890,5192876,360470.052,12271202611.23374,0
2021-07-06,33672.72,35120.00,33500.00,34206.01,644229.007,2021-07-06 23:59:59.999,22007603921.13660,5169120,322753.561,11027629244.34370,0
2021-07-07,34206.00,35089.56,33756.48,33845.64,456218.909,2021-07-07 23:59:59.999,15756590092.29847,4023843,227742.653,7867728707.26984,0
2021-07-08,33845.63,33910.00,32066.00,32852.04,650317.664,2021-07-08 23:59:59.999,21360817082.62111,5260499,323160.995,10615570597.99290,0
2021-07-09,32855.00,34100.00,32250.00,33805.01,485662.879,2021-07-09 23:59:59.999,16088319381.03029,4150223,250884.926,8312998964.20329,0
2021-07-10,33805.01,34248.58,33010.00,33497.98,410271.979,2021-07-10 23:59:59.999,13822726226.60229,3501607,204915.729,6906014551.50074,0
2021-07-11,33497.98,34629.62,33306.03,34253.81,343905.350,2021-07-11 23:59:59.999,11640701255.89198,3000523,176940.803,5990846866.86341,0
2021-07-12,34253.88,34662.73,32650.00,33070.87,502747.758,2021-07-12 23:59:59.999,16891641370.32395,4018132,245962.609,8265506238.32986,0
2021-07-13,33070.86,33336.00,32186.99,32709.09,466567.713,2021-07-13 23:59:59.999,15294563607.10545,3656943,234107.388,7675802680.57234,0
2021-07-14,32708.66,33176.47,31556.02,32803.01,521140.410,2021-07-14 23:59:59.999,16871855472.03737,4012431,262021.050,8485513802.58707,0
2021-07-15,32803.00,33170.00,31140.00,31866.43,539111.667,2021-07-15 23:59:59.999,17249306209.93983,4036910,263010.043,8416797835.08934,0
2021-07-16,31865.53,32245.00,31018.59,31382.95,516577.743,2021-07-16 23:59:59.999,16377889184.44778,3914018,262402.614,8320877289.58821,0
2021-07-17,31382.96,31945.00,31150.02,31496.65,422650.418,2021-07-17 23:59:59.999,13327067038.85016,3259417,215057.568,6782243444.37977,0
2021-07-18,31496.65,32435.93,31075.10,31767.00,412189.401,2021-07-18 23:59:59.999,13084053080.66186,3159782,206750.025,6564247416.45307,0
2021-07-19,31765.23,31890.00,30358.77,30823.62,486305.627,2021-07-19 23:59:59.999,15114690213.58257,3696993,239872.092,7457837382.74176,0
2021-07-20,30823.62,31050.00,29242.24,29775.90,602688.190,2021-07-20 23:59:59.999,17961608394.43468,4318098,300341.487,8950176484.83061,0
2021-07-21,29775.89,32883.90,29472.41,32120.00,787077.390,2021-07-21 23:59:59.999,24708991011.44716,5398212,408430.273,12814699908.94617,0
2021-07-22,32120.00,32583.48,31700.00,32268.11,397258.936,2021-07-22 23:59:59.999,12754500028.76495,3291672,200967.505,6453550589.50494,0
2021-07-23,32268.12,33650.00,31970.82,33634.46,404650.016,2021-07-23 23:59:59.999,13173247545.92480,3284595,209327.397,6819041424.33657,0
2021-07-24,33631.74,34471.00,33379.81,34230.00,376046.028,2021-07-24 23:59:59.999,12732082908.68063,3121090,190979.219,6467135429.17749,0
2021-07-25,34230.00,35400.00,33812.00,35370.66,404114.844,2021-07-25 23:59:59.999,13893942170.58207,3362822,207376.594,7134453269.45370,0
2021-07-26,35370.67,48168.60,35185.49,37218.09,1162332.857,2021-07-26 23:59:59.999,44475672628.66526,9156876,586176.914,22425600825.52282,0
2021-07-27,37218.09,39546.34,36384.31,39442.33,675104.157,2021-07-27 23:59:59.999,25492243891.00927,5881831,340143.342,12848462227.13766,0
2021-07-28,39448.06,40894.00,38753.00,40003.08,736196.234,2021-07-28 23:59:59.999,29337785847.17598,6959669,365704.726,14579463697.26577,0
2021-07-29,40003.08,40665.00,39203.83,40012.90,463917.872,2021-07-29 23:59:59.999,18494873369.93170,4559744,233268.288,9302179707.59268,0
2021-07-30,40012.89,42316.60,38320.00,42203.25,561474.309,2021-07-30 23:59:59.999,22382077430.50685,5291572,284487.227,11351258183.49808,0
2021-07-31,42202.60,42494.00,41030.19,41448.11,381521.899,2021-07-31 23:59:59.999,15885174209.01891,3846882,186824.054,7779977716.89137,0
2021-08-01,41448.10,42614.98,39350.40,39846.78,487529.044,2021-08-01 23:59:59.999,20123271133.84008,4662543,237744.158,9821130502.65732,0
2021-08-02,39846.78,40450.00,38658.00,39147.48,451872.128,2021-08-02 23:59:59.999,17868768676.14336,4318497,222510.659,8801433868.58386,0
2021-08-03,39147.47,39774.93,37600.00,38203.26,517219.517,2021-08-03 23:59:59.999,19870811472.42814,4801837,254829.126,9792216851.03109,0
2021-08-04,38201.33,39975.32,37500.00,39731.31,479560.473,2021-08-04 23:59:59.999,18566815767.50786,4413240,240426.769,9310224823.65381,0
2021-08-05,39731.31,41350.00,37291.00,40882.40,746249.712,2021-08-05 23:59:59.999,29293280083.50881,6512116,371863.380,14601667628.04093,0
2021-08-06,40882.39,43400.00,39849.82,42825.43,653451.154,2021-08-06 23:59:59.999,27084444322.36515,6108565,331004.461,13721544659.93005,0
2021-08-07,42825.43,44753.01,42395.20,44601.11,583750.891,2021-08-07 23:59:59.999,25434912724.49232,5973520,295584.445,12883268256.66359,0
2021-08-08,44601.11,45350.00,43265.00,43787.71,553684.698,2021-08-08 23:59:59.999,24546996022.15984,5639557,276106.656,12243631779.90590,0
2021-08-09,43787.71,46483.00,42785.00,46259.70,626220.503,2021-08-09 23:59:59.999,28215980001.72800,6262199,316796.461,14276727540.04512,0
2021-08-10,46259.70,46800.00,44670.05,45589.99,460478.861,2021-08-10 23:59:59.999,20993395642.65772,4679043,226898.781,10347321972.82084,0
2021-08-11,45589.99,46754.27,45354.00,45522.12,390660.571,2021-08-11 23:59:59.999,18016171890.37027,3948283,194652.975,8978680567.47740,0
2021-08-12,45522.13,46226.67,43800.00,44385.09,468276.056,2021-08-12 23:59:59.999,21002449071.36338,4731727,230524.439,10342004426.97416,0
2021-08-13,44385.09,47980.69,44208.88,47792.52,438025.460,2021-08-13 23:59:59.999,20268188738.82734,4397367,224999.550,10413063530.06627,0
2021-08-14,47792.52,48300.00,46000.00,47083.74,374368.796,2021-08-14 23:59:59.999,17592436753.37547,3874327,184208.521,8659821371.39510,0
2021-08-15,47083.75,47388.75,45480.00,47006.02,370950.807,2021-08-15 23:59:59.999,17184325858.98103,3856811,182320.165,8446265394.78410,0
2021-08-16,47006.02,48074.23,45682.03,45926.23,412537.605,2021-08-16 23:59:59.999,19341043030.76062,4045954,201112.169,9431523717.39454,0
2021-08-17,45926.23,47194.00,44412.01,44704.84,474316.400,2021-08-17 23:59:59.999,21777823959.04203,4617189,230091.679,10569169050.43010,0
2021-08-18,44704.85,46050.00,44227.32,44714.09,395836.158,2021-08-18 23:59:59.999,17865646754.68377,4068589,198145.782,8945317255.97245,0
2021-08-19,44714.09,47100.00,43938.38,46772.00,439402.162,2021-08-19 23:59:59.999,19883402232.55334,4289786,221338.968,10021661857.69602,0
2021-08-20,46772.00,49500.00,46650.00,49332.74,401499.081,2021-08-20 23:59:59.999,19242378733.46022,3984145,205499.228,9850869343.91272,0
2021-08-21,49332.99,49833.00,48250.00,48848.29,347594.451,2021-08-21 23:59:59.999,17049427213.44250,3387346,173433.357,8507712124.16355,0
2021-08-22,48846.11,49556.20,48075.81,49273.28,294672.223,2021-08-22 23:59:59.999,14395479952.62928,2925925,146268.093,7147255100.99184,0
2021-08-23,49273.28,50600.00,49075.01,49523.91,355733.496,2021-08-23 23:59:59.999,17745733776.00453,3345792,175956.297,8778713187.66257,0
2021-08-24,49523.23,49888.88,47600.00,47719.36,398682.002,2021-08-24 23:59:59.999,19450210328.35084,3585585,193775.029,9455239479.13845,0
2021-08-25,47719.37,49297.80,47130.57,48992.65,389100.384,2021-08-25 23:59:59.999,18737744219.73293,3410366,194689.116,9377561685.95746,0
2021-08-26,48992.65,49380.00,46280.00,46853.06,475183.123,2021-08-26 23:59:59.999,22473235582.72602,4109457,230104.076,10882546865.84612,0
2021-08-27,46854.22,49220.00,46359.97,49083.98,403667.012,2021-08-27 23:59:59.999,19245054649.63430,3627060,205164.652,9784560548.71865,0
2021-08-28,49082.13,49333.00,48395.65,48931.99,222793.024,2021-08-28 23:59:59.999,10891802522.97636,2305599,109948.674,5376041357.07675,0
2021-08-29,48931.99,49769.20,47741.31,48795.41,315105.499,2021-08-29 23:59:59.999,15338512478.06670,2921430,155344.998,7564561738.66223,0
2021-08-30,48795.42,48916.25,46876.49,47024.70,351830.754,2021-08-30 23:59:59.999,16883434689.08808,3200639,169917.924,8155152972.32927,0
2021-08-31,47024.69,48298.00,46731.03,47150.32,365548.209,2021-08-31 23:59:59.999,17331998427.24321,3297842,181913.890,8626841720.98086,0
2021-09-01,47150.32,49160.79,46550.99,48842.94,350108.374,2021-09-01 23:59:59.999,16740393336.66525,3281474,175891.948,8411757819.98881,0
2021-09-02,48842.93,50420.00,48631.20,49299.14,361863.055,2021-09-02 23:59:59.999,17997935761.14562,3429775,179442.573,8925896891.22235,0
2021-09-03,49299.14,51111.00,48333.00,50027.08,430326.386,2021-09-03 23:59:59.999,21513177165.61612,3937764,215451.423,10774514331.29711,0
2021-09-04,50027.09,50582.08,49360.00,49940.74,274956.842,2021-09-04 23:59:59.999,13759937547.89140,2715890,136190.266,6816489865.12176,0
2021-09-05,49942.20,51950.00,49462.59,51799.57,288984.124,2021-09-05 23:59:59.999,14588935796.41607,2959186,148048.724,7476811101.85916,0
2021-09-06,51799.56,52830.00,51040.00,52683.97,297734.284,2021-09-06 23:59:59.999,15423250787.26498,2960058,152032.163,7878007501.94202,0
2021-09-07,52683.98,52950.00,42088.00,46864.39,764140.139,2021-09-07 23:59:59.999,37281067593.00847,6793714,364036.276,17766872118.19381,0
2021-09-08,46864.38,47347.00,44431.00,46062.29,435803.011,2021-09-08 23:59:59.999,20085515480.72311,4352909,214784.769,9901190268.13891,0
2021-09-09,46060.02,47400.00,45500.00,46413.88,309015.750,2021-09-09 23:59:59.999,14346157049.46551,3136000,152282.069,7071663571.91131,0
2021-09-10,46413.88,47037.50,44120.00,44860.83,343533.069,2021-09-10 23:59:59.999,15708080883.28685,3380700,167338.043,7655525177.57464,0
2021-09-11,44860.83,45999.00,44737.40,45193.78,194144.115,2021-09-11 23:59:59.999,8807681962.10374,2214791,97883.696,4441300872.20317,0
2021-09-12,45194.19,46512.20,44746.51,46046.73,223534.630,2021-09-12 23:59:59.999,10201271595.70855,2321178,113248.808,5169330709.00293,0
2021-09-13,46048.02,46933.89,43323.93,44975.96,448942.068,2021-09-13 23:59:59.999,20131171676.01450,4145907,220554.171,9893624870.94141,0
2021-09-14,44975.96,47272.98,44692.90,47087.18,277925.721,2021-09-14 23:59:59.999,12831694974.04345,2897568,141470.816,6533364437.31527,0
2021-09-15,47087.18,48440.93,46675.00,48106.12,244226.370,2021-09-15 23:59:59.999,11624351579.75172,2516058,125186.650,5959025457.47176,0
2021-09-16,48106.13,48488.00,47038.21,47745.55,260044.727,2021-09-16 23:59:59.999,12433719043.28008,2620820,129615.057,6198461875.58339,0
2021-09-17,47745.55,48150.00,46750.00,47303.11,226193.340,2021-09-17 23:59:59.999,10742174762.67011,2357112,111793.653,5310355895.92158,0
2021-09-18,47303.11,48850.00,47044.32,48285.15,207900.413,2021-09-18 23:59:59.999,10031215317.91942,2155659,104344.769,5035054849.54531,0
2021-09-19,48284.61,48364.64,46840.00,47256.91,212631.933,2021-09-19 23:59:59.999,10122579342.97277,2174041,103064.050,4907156041.61025,0
2021-09-20,47256.92,47345.00,42467.86,43026.60,600764.629,2021-09-20 23:59:59.999,26601166549.81395,5157870,290520.904,12860508090.05220,0
2021-09-21,43026.61,43629.60,39503.58,40726.10,683242.002,2021-09-21 23:59:59.999,28674205460.24377,5802228,336573.263,14133698112.39341,0
2021-09-22,40727.83,43989.98,40551.49,43520.00,400849.752,2021-09-22 23:59:59.999,17055828172.61599,3884352,205402.776,8740895418.59424,0
2021-09-23,43520.00,44976.48,43056.00,44828.29,330253.525,2021-09-23 23:59:59.999,14552188970.80982,3230032,166949.881,7357628110.33826,0
2021-09-24,44828.29,45134.33,40650.00,42798.49,608595.520,2021-09-24 23:59:59.999,25937929795.87510,5382969,306893.320,13080834457.95401,0
2021-09-25,42798.49,42950.00,41630.26,42651.58,277084.795,2021-09-25 23:59:59.999,11773712808.98387,2664046,139117.235,5912069594.41739,0
2021-09-26,42646.84,43940.00,40725.01,43150.00,354393.916,2021-09-26 23:59:59.999,15063801544.28196,3234331,182613.319,7764041426.33353,0
2021-09-27,43150.01,44350.00,42059.13,42122.69,285311.606,2021-09-27 23:59:59.999,12386098075.29085,2858510,141202.027,6132508167.04597,0
2021-09-28,42122.69,42749.00,40854.00,41006.32,359745.538,2021-09-28 23:59:59.999,15049002596.37617,3336982,179946.127,7529633837.17685,0
2021-09-29,41002.96,42576.80,40708.73,41499.71,293307.589,2021-09-29 23:59:59.999,12246762409.51776,2890161,147987.157,6179983475.24985,0
